"","Sim.Day","D1.Con.(g/d)","D2.Con.(g/d)","D3.Con.(g/d)","D4.Con.(g/d)","D5.Con.(g/d)","D6.Con.(g/d)","D7.Con.(g/d)","D8.Con.(g/d)","Total.Con.(g/d)","W.Gain.(g/d)","Daily.Weight.(g)","NA"
"93",93,0.0303396770150139,0.0187225037608631,0.0533968543706151,0.045576592494145,0.010580653616817,0.00310723033134432,0.000287055030952869,0.00243367088695722,0.00027446127866856,0.164718698785377,0.0345616173907534,2.01131230096452
"94",94,0.0307251877572584,0.0189959194982277,0.0546415204683015,0.0453548181484395,0.0109105894581764,0.00317395570339752,0.000290152913847986,0.00246408397409159,0.000285721326615406,0.166841949248356,0.0349309016320827,2.04624320259661
"95",95,0.0310124735540035,0.0192093981950733,0.0557241089107224,0.0449702189695169,0.0112099977220881,0.00323114082963898,0.000292310975240753,0.00248660830229523,0.000296241000738425,0.168432498459318,0.036004171321033,2.08224737391764
"96",96,0.0314274400768873,0.0195027887433562,0.0570492732412319,0.0447521564749826,0.0115601007801605,0.00330226182370224,0.000295659733549376,0.00251935832950209,0.000308160922214151,0.170717200125586,0.0363091914913952,2.11855656540903
"97",97,0.0316761291933175,0.0196937742957562,0.0580850494677477,0.0442797061907662,0.0118533401076192,0.00335651017238892,0.000297432119788322,0.0025387676250404,0.000318621333467668,0.172099330505892,0.0374491436717193,2.15600570908075
"98",98,0.0319538456843291,0.0199034294446121,0.0591839784042724,0.0438337938670094,0.0121608684516598,0.00341431191744019,0.000299467433185117,0.00256049445112398,0.000329509971286092,0.173639699624918,0.0383497289718682,2.19435543805262
"99",99,0.0325657902410002,0.0203223123938786,0.0609185907642192,0.0438228379419205,0.0126013401336572,0.0035086268749691,0.000304618941899761,0.00260898832040694,0.000344073570417695,0.176997179182369,0.0380310136857361,2.23238645173836
"100",100,0.0331041629520249,0.0206966297755126,0.0625370348719486,0.0436825256082844,0.0130207521281491,0.00359604772049761,0.000309061434480162,0.00265156868573335,0.000358154419784122,0.179955937596415,0.0376241430013982,2.27001059473976
"101",101,0.0335404268600293,0.0210082522735797,0.0639808093127811,0.0433816970273517,0.0134062944443082,0.00367325356281882,0.00031253294668699,0.00268595394049716,0.000371380734002473,0.182360601102056,0.0375590436504816,2.30756963839024
"102",102,0.033939276027276,0.0212974219581279,0.0653688681257221,0.0430103297634306,0.0137822875537809,0.00374711516819957,0.000315640628045265,0.00271732887084746,0.00038440769297068,0.184562675788401,0.0375860878610695,2.34515572625131
"103",103,0.0343311385879176,0.0215831386247503,0.0667583138641318,0.0426091115919839,0.0141605687237117,0.00382091964574656,0.000318668924586296,0.00274813104339568,0.000397559293410621,0.186727550299634,0.0379685451361138,2.38312427138742
"104",104,0.0347306371184683,0.0218745882854981,0.0681774716897176,0.0421963451505365,0.0145471316798105,0.00389628918344136,0.000321753672016668,0.00277953106104894,0.00041100336983117,0.188934751210369,0.0386574057331697,2.42178167712059
"105",105,0.0351316009718775,0.0221679043771024,0.0696145460854617,0.0417640839691337,0.014939501500796,0.00397254680763365,0.000324837395487247,0.00281103479380084,0.000424671259805733,0.191150727161099,0.0391338135685037,2.46091549068909
"106",106,0.0355263898938707,0.0224582626754339,0.0710543457516555,0.0413033187482084,0.0153344113089334,0.00404882609236089,0.000327849501236187,0.00284203095785295,0.000438469895926893,0.193333904825479,0.0398897957990713,2.50080528648817
"107",107,0.0358074894604184,0.0226775512891063,0.0722795117814536,0.0406923414908509,0.01568465128614,0.00411276208192234,0.00032980006705538,0.00286392073800987,0.000451040403133671,0.194899068598091,0.0414723329777883,2.54227761946595
"108",108,0.03630671336572,0.0230359037784401,0.0739596662253754,0.0403084628573883,0.0161355084431063,0.00420245824127082,0.000333745376870271,0.00290324309035954,0.000466560150794733,0.197652261529326,0.0414427809388576,2.58372040040481
"109",109,0.0366916502453799,0.0233227861822862,0.0754236317421357,0.0397741864631405,0.0165413135180436,0.0042797256721454,0.000336623980623924,0.00293341157096364,0.000480839451944481,0.199784168826663,0.0421927347902569,2.62591313519507
"110",110,0.0371942002269318,0.0236854757877475,0.077146057582567,0.0393437895489563,0.0170059050366874,0.00437151481049774,0.000340565409896954,0.00297296789682802,0.000496889235304765,0.202557365535417,0.0420245223628289,2.6679376575579
"111",111,0.0376438662734131,0.0240156117145072,0.0787766974554489,0.0388321277870449,0.0174524985661824,0.00445794983257136,0.000344005234194964,0.00300828102271055,0.000512478298301647,0.205043516184375,0.0419906932478934,2.70992835080579
"112",112,0.0380607114292593,0.0243258329449791,0.0803549767111555,0.0382635191484998,0.0178895117469827,0.00454128349707781,0.000347129283105166,0.00304095657925903,0.000527844628835409,0.207351765969154,0.042055978317133,2.75198432912292
"113",113,0.0384853708610581,0.024642043997744,0.0819656218606716,0.0376803200410016,0.0183356768593185,0.00462631307854028,0.000350309198543084,0.00307424217443702,0.000543537172184672,0.209703435243499,0.0426514664397413,2.79463579556267
"114",114,0.0389104153165804,0.0249595071348588,0.0835931160072021,0.0370748240148703,0.0187875599630797,0.00471216022474315,0.000353477059634351,0.00310754407798762,0.000559455201825674,0.212058059000782,0.0431510658797116,2.83778686144238
"115",115,0.0393387327035073,0.0252800800944482,0.0852437472040854,0.0364496641697953,0.0192465844022552,0.00479917870275202,0.000356659019869641,0.00314109285441518,0.000575641390916137,0.214431380542045,0.0436826744723235,2.8814695359147
"116",116,0.0397241062435953,0.0255740209235328,0.0868167002215412,0.0357629619045582,0.0196899080701312,0.00488169812730011,0.000359436709173719,0.00317119881877526,0.000591410290771023,0.216571441309379,0.0450869993958561,2.92655653531056
"117",117,0.0400036617908339,0.0258006288959678,0.0881710107232759,0.0349631391657421,0.0200851394203321,0.00495182090715944,0.000361244670931469,0.00319284589378164,0.000605777052659788,0.218135268520684,0.0466614827314197,2.97321801804198
"118",118,0.0404819358096054,0.0261563022753277,0.0899776673119014,0.0343166887423873,0.0205851007322768,0.00504723267172175,0.000364833183101929,0.00323034051356646,0.000623350097502064,0.220783451337391,0.0470578033688741,3.02027582141085
"119",119,0.0409737962375114,0.0265219028610162,0.0918328329465541,0.0336558535652522,0.0210982932618254,0.00514521946091565,0.0003685263651978,0.00326890278464876,0.00064138372613276,0.223506711209054,0.0473801686813066,3.06765599009216
"120",120,0.0415212107700095,0.0269246930566062,0.0938321168213669,0.0330129150443605,0.021646861850708,0.00525112582545259,0.000372700179544295,0.00331187950743467,0.000660556142160631,0.226534059197644,0.0472751189487853,3.11493110904094
"121",121,0.0420412257670279,0.0273109794062868,0.0957896232273127,0.0323197000689214,0.0221881004289928,0.00535453618539849,0.000376608500779028,0.00335265259122539,0.000679569169986326,0.229412995345931,0.0468588728145527,3.16178998185549
"122",122,0.0424901682228101,0.0276522445988297,0.0976035126757154,0.0315459330993568,0.022698154521387,0.00544977596818387,0.000379862366322631,0.00338774135607172,0.00069768485098136,0.231905077659659,0.0473969062251101,3.2091868880806
